,order_id,customer_id,amount,created_at
9048,2067726401671,cus_40493,14.79,2020-03-14 03:45:27+00:00
9049,2067720142983,cus_40492,9.8,2020-03-14 03:37:52+00:00
9050,2067715063943,cus_40491,5.43,2020-03-14 03:32:52+00:00
9051,2067686719623,cus_17345,9.37,2020-03-14 03:02:50+00:00
9052,2067677118599,cus_40489,42.45,2020-03-14 02:52:50+00:00
9053,2067650412679,cus_3426,25.67,2020-03-14 02:27:49+00:00
9054,2067612467335,cus_40487,9.65,2020-03-14 01:52:46+00:00
9055,2067610599559,cus_40486,49.95,2020-03-14 01:50:51+00:00
9056,2067587104903,cus_40485,9.46,2020-03-14 01:27:46+00:00
9057,2067571540103,cus_4151,9.52,2020-03-14 01:12:43+00:00
9058,2067542671495,cus_40483,21.34,2020-03-14 00:47:47+00:00
9059,2067542638727,cus_24228,37.89,2020-03-14 00:47:45+00:00
9060,2067542573191,cus_40481,5.26,2020-03-14 00:47:43+00:00
9061,2067537723527,cus_40480,21.54,2020-03-14 00:42:43+00:00
9062,2067523043463,cus_29664,21.74,2020-03-14 00:27:41+00:00
9063,2067512262791,cus_19622,8.9,2020-03-14 00:17:41+00:00
9064,2067507544199,cus_40477,8.9,2020-03-14 00:12:40+00:00
9065,2067501514887,cus_40476,38.05,2020-03-14 00:07:41+00:00
9066,2067492929671,cus_27254,48.0,2020-03-13 23:59:26+00:00
9067,2067475857543,cus_3438,8.9,2020-03-13 23:42:39+00:00
9068,2067469500551,cus_40473,9.75,2020-03-13 23:37:37+00:00
9069,2067463536775,cus_40472,9.48,2020-03-13 23:32:38+00:00
9070,2067450200199,cus_11006,59.7,2020-03-13 23:21:00+00:00
9071,2067444105351,cus_40470,34.5,2020-03-13 23:14:40+00:00
9072,2067441647751,cus_40469,8.9,2020-03-13 23:12:38+00:00
9073,2067418972295,cus_40468,21.59,2020-03-13 22:52:41+00:00
9074,2067418906759,cus_11681,9.79,2020-03-13 22:52:39+00:00
9075,2067418775687,cus_40466,21.09,2020-03-13 22:52:37+00:00
9076,2067396591751,cus_6880,9.7,2020-03-13 22:32:36+00:00
9077,2067392921735,cus_23776,14.26,2020-03-13 22:29:15+00:00
9078,2067385680007,cus_40463,9.43,2020-03-13 22:22:37+00:00
9079,2067385614471,cus_40462,9.61,2020-03-13 22:22:35+00:00
9080,2067381223559,cus_40461,8.9,2020-03-13 22:18:35+00:00
9081,2067374080135,cus_40460,5.38,2020-03-13 22:12:33+00:00
9082,2067365527687,cus_40459,19.9,2020-03-13 22:08:05+00:00
9083,2067363528839,cus_40458,5.34,2020-03-13 22:07:34+00:00
9084,2067358711943,cus_40457,49.95,2020-03-13 22:06:08+00:00
9085,2067357106311,cus_40456,8.9,2020-03-13 22:05:38+00:00
9086,2067354976391,cus_22183,8.9,2020-03-13 22:05:02+00:00
9087,2067352846471,cus_40454,25.9,2020-03-13 22:04:28+00:00
9088,2067344326791,cus_40453,26.0,2020-03-13 22:01:50+00:00
9089,2067333709959,cus_2947,105.0,2020-03-13 21:58:31+00:00
9090,2067314638983,cus_40451,9.26,2020-03-13 21:53:17+00:00
9091,2067262636167,cus_40450,9.59,2020-03-13 21:38:45+00:00
9092,2067260899463,cus_40449,5.32,2020-03-13 21:38:18+00:00
9093,2067206111367,cus_40448,9.47,2020-03-13 21:23:18+00:00
9094,2067189596295,cus_21285,1.65,2020-03-13 21:18:09+00:00
9095,2067189596295,cus_21285,40.0,2020-03-13 21:18:09+00:00
9096,2067189596295,cus_21285,44.15,2020-03-13 21:18:09+00:00
9097,2067180519559,cus_40446,47.71,2020-03-13 21:15:16+00:00
9098,2067072254087,cus_40445,28.0,2020-03-13 20:43:34+00:00
9099,2067072254087,cus_40445,28.0,2020-03-13 20:45:20+00:00
9100,2067033260167,cus_40444,9.64,2020-03-13 20:33:14+00:00
9101,2067027722375,cus_36188,20.99,2020-03-13 20:29:20+00:00
9102,2067021889671,cus_40442,15.92,2020-03-13 20:25:32+00:00
9103,2067018514567,cus_6201,9.61,2020-03-13 20:23:09+00:00
9104,2067018449031,cus_40440,9.75,2020-03-13 20:23:07+00:00
9105,2067016188039,cus_36916,56.0,2020-03-13 20:20:49+00:00
9106,2067006259335,cus_40438,9.43,2020-03-13 20:13:09+00:00
9107,2067006226567,cus_11356,9.59,2020-03-13 20:13:07+00:00
9108,2066996396167,cus_40436,30.96,2020-03-13 20:05:03+00:00
9109,2066979946631,cus_18178,9.46,2020-03-13 19:53:05+00:00
9110,2066966839431,cus_40434,2.99,2020-03-13 19:42:36+00:00
9111,2066966839431,cus_40434,2.99,2020-03-13 22:18:36+00:00
9112,2066959237255,cus_16830,2.99,2020-03-13 19:37:38+00:00
9113,2066959237255,cus_16830,2.99,2020-03-13 22:17:22+00:00
9114,2066952880263,cus_40432,9.69,2020-03-13 19:33:05+00:00
9115,2066945179783,cus_40431,16.88,2020-03-13 19:27:17+00:00
9116,2066941083783,cus_40430,2.99,2020-03-13 19:24:31+00:00
9117,2066941083783,cus_40430,2.99,2020-03-13 22:15:57+00:00
9118,2066939281543,cus_40429,19.9,2020-03-13 19:23:15+00:00
9119,2066939183239,cus_40428,9.43,2020-03-13 19:23:13+00:00
9120,2066917490823,cus_40427,9.43,2020-03-13 19:08:01+00:00
9121,2066909921415,cus_40426,9.47,2020-03-13 19:03:16+00:00
9122,2066909855879,cus_3700,9.43,2020-03-13 19:03:14+00:00
9123,2066909659271,cus_40424,9.57,2020-03-13 19:03:10+00:00
9124,2066909069447,cus_40423,18.01,2020-03-13 19:02:52+00:00
9125,2066888360071,cus_40422,5.28,2020-03-13 18:48:02+00:00
9126,2066888261767,cus_40421,9.49,2020-03-13 18:48:01+00:00
9127,2066888196231,cus_40420,10.01,2020-03-13 18:47:59+00:00
9128,2066874826887,cus_40419,34.95,2020-03-13 18:37:55+00:00
9129,2066859851911,cus_40418,36.2,2020-03-13 18:27:29+00:00
9130,2066855788679,cus_40417,9.99,2020-03-13 18:24:23+00:00
9131,2066855788679,cus_40417,9.99,2020-04-09 15:27:34+00:00
9132,2066849235079,cus_40416,9.99,2020-03-13 18:18:42+00:00
9133,2066826461319,cus_31317,39.96,2020-03-13 18:02:59+00:00
9134,2066824396935,cus_40414,59.08,2020-03-13 18:01:32+00:00
9135,2066822103175,cus_25530,60.0,2020-03-13 17:59:44+00:00
9136,2066820235399,cus_40412,29.75,2020-03-13 17:58:08+00:00
9137,2066813780103,cus_40411,10.35,2020-03-13 17:53:43+00:00
9138,2066806112391,cus_40410,46.96,2020-03-13 17:48:23+00:00
9139,2066803785863,cus_40409,20.99,2020-03-13 17:46:42+00:00
9140,2066799001735,cus_40408,88.95,2020-03-13 17:43:18+00:00
9141,2066798477447,cus_40407,21.34,2020-03-13 17:43:03+00:00
9142,2066795036807,cus_40405,2.99,2020-03-13 17:39:01+00:00
9143,2066795036807,cus_40405,2.99,2020-03-13 17:40:50+00:00
9144,2066795036807,cus_40405,2.99,2020-03-13 22:08:10+00:00
9145,2066793562247,cus_16758,26.5,2020-03-13 17:40:04+00:00
9146,2066791661703,cus_40404,9.99,2020-03-13 17:38:34+00:00
9147,2066791399559,cus_40403,99.9,2020-03-13 17:38:28+00:00
9148,2066791104647,cus_40402,19.9,2020-03-13 17:38:18+00:00
9149,2066786615431,cus_40401,26.0,2020-03-13 17:35:14+00:00
9150,2066784256135,cus_6763,2.99,2020-03-13 17:33:27+00:00
9151,2066784256135,cus_6763,2.99,2020-03-13 21:58:22+00:00
9152,2066759680135,cus_1572,18.99,2020-03-13 17:18:36+00:00
9153,2066754470023,cus_40398,27.79,2020-03-13 17:15:26+00:00
9154,2066751455367,cus_40397,19.9,2020-03-13 17:13:42+00:00
9155,2066746638471,cus_6590,26.0,2020-03-13 17:10:56+00:00
9156,2066742476935,cus_40395,9.43,2020-03-13 17:08:41+00:00
9157,2066738184327,cus_40394,2.99,2020-03-13 17:06:38+00:00
9158,2066738184327,cus_40394,2.99,2020-03-13 21:56:42+00:00
9159,2066732286087,cus_40393,26.0,2020-03-13 17:03:48+00:00
9160,2066725339271,cus_36096,33.0,2020-03-13 17:00:20+00:00
9161,2066725273735,cus_40391,2.99,2020-03-13 17:00:19+00:00
9162,2066725273735,cus_40391,2.99,2020-03-13 21:55:26+00:00
9163,2066722947207,cus_40390,9.67,2020-03-13 16:58:40+00:00
9164,2066710724743,cus_40389,38.95,2020-03-13 16:50:39+00:00
9165,2066690277511,cus_16212,9.43,2020-03-13 16:38:38+00:00
9166,2066682478727,cus_40387,9.56,2020-03-13 16:33:38+00:00
9167,2066679398535,cus_40386,26.0,2020-03-13 16:31:50+00:00
9168,2066674679943,cus_40385,10.3,2020-03-13 16:28:39+00:00
9169,2066659639431,cus_40384,9.59,2020-03-13 16:18:39+00:00
9170,2066659508359,cus_40383,9.43,2020-03-13 16:18:37+00:00
9171,2066645057671,cus_40382,9.37,2020-03-13 16:08:41+00:00
9172,2066645024903,cus_40381,19.9,2020-03-13 16:08:39+00:00
9173,2066644959367,cus_40380,9.47,2020-03-13 16:08:37+00:00
9174,2066546851975,cus_40379,9.63,2020-03-13 15:07:21+00:00
9175,2066529583239,cus_40378,9.55,2020-03-13 14:57:19+00:00
9176,2066488918151,cus_31154,124.21,2020-03-13 14:33:55+00:00
9177,2066488918151,cus_31154,88.33,2020-03-25 23:15:14+00:00
9178,2066488918151,cus_31154,10.67,2020-03-25 23:46:08+00:00
9179,2066485510279,cus_7653,9.46,2020-03-13 14:32:19+00:00
9180,2066476499079,cus_13230,5.26,2020-03-13 14:27:21+00:00
9181,2066476499079,cus_13230,5.26,2020-03-13 15:58:36+00:00
9182,2066448482439,cus_40374,5.37,2020-03-13 14:12:20+00:00
9183,2066422169735,cus_40373,9.67,2020-03-13 13:57:14+00:00
9184,2066391203975,cus_40372,9.43,2020-03-13 13:39:46+00:00
9185,2066390810759,cus_40371,33.0,2020-03-13 13:39:29+00:00
9186,2066381602951,cus_40370,9.46,2020-03-13 13:34:45+00:00
9187,2066354765959,cus_26993,8.9,2020-03-13 13:19:45+00:00
9188,2066348343431,cus_40368,47.95,2020-03-13 13:15:37+00:00
9189,2066315378823,cus_40367,9.66,2020-03-13 12:54:43+00:00
9190,2066280120455,cus_40366,10.71,2020-03-13 12:32:46+00:00
9191,2066254692487,cus_13583,25.9,2020-03-13 12:18:24+00:00
9192,2066250039431,cus_33866,10.17,2020-03-13 12:14:41+00:00
9193,2066232672391,cus_3495,4.96,2020-03-13 12:04:40+00:00
9194,2065952407687,cus_40362,9.67,2020-03-13 10:34:36+00:00
9195,2065647370375,cus_40361,22.24,2020-03-13 08:47:49+00:00
9196,2065647370375,cus_40361,22.24,2020-03-13 08:48:26+00:00
9197,2065640259719,cus_40360,202.98,2020-03-13 08:44:34+00:00
9198,2065639997575,cus_5111,48.06,2020-03-13 08:44:26+00:00
9199,2065639735431,cus_40358,51.54,2020-03-13 08:44:19+00:00
9200,2065639342215,cus_40357,182.13,2020-03-13 08:44:07+00:00
9201,2065639047303,cus_40356,8.9,2020-03-13 08:43:59+00:00
9202,2065638719623,cus_40355,49.95,2020-03-13 08:43:52+00:00
9203,2065638391943,cus_23321,44.95,2020-03-13 08:43:44+00:00
9204,2065638097031,cus_40353,49.95,2020-03-13 08:43:37+00:00
9205,2065637671047,cus_16014,49.95,2020-03-13 08:43:25+00:00
9206,2065637343367,cus_40351,49.95,2020-03-13 08:43:19+00:00
9207,2065637015687,cus_40350,49.95,2020-03-13 08:43:12+00:00
9208,2065636688007,cus_40349,49.95,2020-03-13 08:43:04+00:00
9209,2065636360327,cus_40348,49.95,2020-03-13 08:42:56+00:00
9210,2065636163719,cus_40347,49.95,2020-03-13 08:42:48+00:00
9211,2065635803271,cus_40346,49.95,2020-03-13 08:42:38+00:00
9212,2065635541127,cus_40345,8.9,2020-03-13 08:42:30+00:00
9213,2065635311751,cus_8189,19.9,2020-03-13 08:42:24+00:00
9214,2065634984071,cus_1676,8.9,2020-03-13 08:42:17+00:00
9215,2065634459783,cus_40342,256.38,2020-03-13 08:42:04+00:00
9216,2065634033799,cus_40341,19.9,2020-03-13 08:41:55+00:00
9217,2065633607815,cus_40340,7.9,2020-03-13 08:41:43+00:00
9218,2065633116295,cus_7762,8.9,2020-03-13 08:41:34+00:00
9219,2065632755847,cus_40338,8.9,2020-03-13 08:41:26+00:00
9220,2065632526471,cus_40337,8.9,2020-03-13 08:41:20+00:00
9221,2065632198791,cus_40336,19.9,2020-03-13 08:41:13+00:00
9222,2065631969415,cus_40335,9.55,2020-03-13 08:41:06+00:00
9223,2065631674503,cus_16893,8.9,2020-03-13 08:40:58+00:00
9224,2065631379591,cus_40333,8.9,2020-03-13 08:40:50+00:00
9225,2065631215751,cus_40332,9.55,2020-03-13 08:40:44+00:00
9226,2065631051911,cus_12050,19.9,2020-03-13 08:40:37+00:00
9227,2065630625927,cus_40330,8.9,2020-03-13 08:40:28+00:00
9228,2065630199943,cus_40329,21.34,2020-03-13 08:40:20+00:00
9229,2065629905031,cus_40328,19.9,2020-03-13 08:40:14+00:00
9230,2065629708423,cus_40327,8.9,2020-03-13 08:40:07+00:00
9231,2065629479047,cus_15607,19.9,2020-03-13 08:39:59+00:00
9232,2065629118599,cus_1476,8.9,2020-03-13 08:39:52+00:00
9233,2065628790919,cus_40324,8.9,2020-03-13 08:39:43+00:00
9234,2065628594311,cus_40323,8.9,2020-03-13 08:39:35+00:00
9235,2065628364935,cus_40322,19.9,2020-03-13 08:39:29+00:00
9236,2065628102791,cus_40321,19.9,2020-03-13 08:39:22+00:00
9237,2065627807879,cus_40320,8.9,2020-03-13 08:39:16+00:00
9238,2065627447431,cus_40318,13.63,2020-03-13 08:39:08+00:00
9239,2065627381895,cus_40319,9.55,2020-03-13 08:39:10+00:00
9240,2065627054215,cus_40317,8.9,2020-03-13 08:39:03+00:00
9241,2065626726535,cus_40316,19.9,2020-03-13 08:38:57+00:00
9242,2065626431623,cus_3394,15.53,2020-03-13 08:38:50+00:00
9243,2065626235015,cus_3616,8.9,2020-03-13 08:38:44+00:00
9244,2065625907335,cus_40313,8.9,2020-03-13 08:38:37+00:00
9245,2065625612423,cus_40312,8.9,2020-03-13 08:38:31+00:00
9246,2065625383047,cus_40311,8.9,2020-03-13 08:38:25+00:00
9247,2065625120903,cus_40310,8.9,2020-03-13 08:38:19+00:00
9248,2065624825991,cus_40309,8.9,2020-03-13 08:38:13+00:00
9249,2065624531079,cus_26867,8.9,2020-03-13 08:38:07+00:00
9250,2065624301703,cus_40307,19.9,2020-03-13 08:38:01+00:00
9251,2065624072327,cus_40306,8.9,2020-03-13 08:37:54+00:00
9252,2065623646343,cus_40305,19.9,2020-03-13 08:37:48+00:00
9253,2065623351431,cus_40304,21.34,2020-03-13 08:37:41+00:00
9254,2065622892679,cus_34087,9.55,2020-03-13 08:37:33+00:00
9255,2065622499463,cus_40302,8.9,2020-03-13 08:37:27+00:00
9256,2065622335623,cus_40301,8.9,2020-03-13 08:37:21+00:00
9257,2065622073479,cus_40300,8.9,2020-03-13 08:37:15+00:00
9258,2065621713031,cus_16705,8.9,2020-03-13 08:37:10+00:00
9259,2065621450887,cus_40298,25.9,2020-03-13 08:37:04+00:00
9260,2065621155975,cus_40297,21.34,2020-03-13 08:36:57+00:00
9261,2065620566151,cus_27882,8.9,2020-03-13 08:36:46+00:00
9262,2065620271239,cus_40295,9.55,2020-03-13 08:36:38+00:00
9263,2065619845255,cus_40294,8.9,2020-03-13 08:36:30+00:00
9264,2065619452039,cus_40293,9.55,2020-03-13 08:36:23+00:00
9265,2065619124359,cus_8492,8.9,2020-03-13 08:36:17+00:00
9266,2065618796679,cus_16160,8.9,2020-03-13 08:36:10+00:00
9267,2065618567303,cus_40290,8.9,2020-03-13 08:36:04+00:00
9268,2065618370695,cus_40289,9.55,2020-03-13 08:35:56+00:00
9269,2065618043015,cus_8419,8.9,2020-03-13 08:35:48+00:00
9270,2065617682567,cus_40287,19.9,2020-03-13 08:35:42+00:00
9271,2065617322119,cus_40286,8.9,2020-03-13 08:35:34+00:00
9272,2065616994439,cus_40285,8.9,2020-03-13 08:35:27+00:00
9273,2065616732295,cus_40284,8.9,2020-03-13 08:35:19+00:00
9274,2065616470151,cus_40283,19.9,2020-03-13 08:35:11+00:00
9275,2065616142471,cus_13370,19.9,2020-03-13 08:35:02+00:00
9276,2065615847559,cus_40281,9.9,2020-03-13 08:34:54+00:00
9277,2065615552647,cus_40280,19.9,2020-03-13 08:34:47+00:00
9278,2065615192199,cus_40279,19.9,2020-03-13 08:34:39+00:00
9279,2065614995591,cus_40278,21.34,2020-03-13 08:34:32+00:00
9280,2065614962823,cus_40277,8.9,2020-03-13 08:34:30+00:00
9281,2065614766215,cus_17823,8.9,2020-03-13 08:34:25+00:00
9282,2065614471303,cus_37112,19.9,2020-03-13 08:34:16+00:00
9283,2065614143623,cus_40274,8.9,2020-03-13 08:34:09+00:00
9284,2065613783175,cus_4717,9.55,2020-03-13 08:34:03+00:00
9285,2065613389959,cus_40272,8.9,2020-03-13 08:33:52+00:00
9286,2065613029511,cus_4838,19.9,2020-03-13 08:33:43+00:00
9287,2065612734599,cus_40270,8.9,2020-03-13 08:33:36+00:00
9288,2065612570759,cus_4614,8.9,2020-03-13 08:33:29+00:00
9289,2065612472455,cus_40268,9.99,2020-03-13 08:33:23+00:00
9290,2065612210311,cus_40267,19.9,2020-03-13 08:33:21+00:00
9291,2065611784327,cus_40266,8.9,2020-03-13 08:33:12+00:00
9292,2065611456647,cus_40265,19.9,2020-03-13 08:33:03+00:00
9293,2065611096199,cus_8692,15.92,2020-03-13 08:32:55+00:00
9294,2065610604679,cus_40263,8.9,2020-03-13 08:32:48+00:00
9295,2065610342535,cus_40262,25.9,2020-03-13 08:32:41+00:00
9296,2065610080391,cus_40261,19.9,2020-03-13 08:32:33+00:00
9297,2065609752711,cus_5152,28.8,2020-03-13 08:32:25+00:00
9298,2065609392263,cus_40259,19.9,2020-03-13 08:32:19+00:00
9299,2065608933511,cus_40258,8.9,2020-03-13 08:32:10+00:00
9300,2065608704135,cus_35744,19.2,2020-03-13 08:32:03+00:00
9301,2065608474759,cus_40256,19.9,2020-03-13 08:31:56+00:00
9302,2065608474759,cus_40256,19.9,2020-03-13 16:37:26+00:00
9303,2065608147079,cus_40255,19.9,2020-03-13 08:31:48+00:00
9304,2065607884935,cus_40254,19.9,2020-03-13 08:31:41+00:00
9305,2065607688327,cus_40253,8.9,2020-03-13 08:31:34+00:00
9306,2065607426183,cus_40252,67.13,2020-03-13 08:31:27+00:00
9307,2065607426183,cus_40252,67.13,2020-03-13 13:55:51+00:00
9308,2065607000199,cus_40251,14.9,2020-03-13 08:31:19+00:00
9309,2065606738055,cus_40250,9.55,2020-03-13 08:31:11+00:00
9310,2065606443143,cus_40249,21.34,2020-03-13 08:31:04+00:00
9311,2065606246535,cus_40248,19.9,2020-03-13 08:30:57+00:00
9312,2065605984391,cus_40247,19.9,2020-03-13 08:30:50+00:00
9313,2065605525639,cus_40246,8.9,2020-03-13 08:30:36+00:00
9314,2065604935815,cus_40245,19.9,2020-03-13 08:30:26+00:00
9315,2065604575367,cus_40244,19.9,2020-03-13 08:30:19+00:00
9316,2065604149383,cus_40243,19.9,2020-03-13 08:30:11+00:00
9317,2065603887239,cus_40242,19.9,2020-03-13 08:30:06+00:00
9318,2065603559559,cus_9330,8.9,2020-03-13 08:29:58+00:00
9319,2065603199111,cus_40240,8.9,2020-03-13 08:29:51+00:00
9320,2065602838663,cus_40239,21.34,2020-03-13 08:29:44+00:00
9321,2065602478215,cus_40238,19.9,2020-03-13 08:29:36+00:00
9322,2065542447239,cus_40237,5.37,2020-03-13 07:59:28+00:00
9323,2065401938055,cus_16162,8.9,2020-03-13 06:59:26+00:00
9324,2065352392839,cus_14599,38.4,2020-03-13 06:45:14+00:00
9325,2065253761159,cus_1303,19.9,2020-03-13 06:14:25+00:00
9326,2065217192071,cus_1100,17.74,2020-03-13 05:55:29+00:00
9327,2065215553671,cus_40232,37.4,2020-03-13 05:54:24+00:00
9328,2065200054407,cus_40231,9.46,2020-03-13 05:44:24+00:00
9329,2065189929095,cus_5738,9.52,2020-03-13 05:34:23+00:00
9330,2065178886279,cus_16688,16.99,2020-03-13 05:29:16+00:00
9331,2065057906823,cus_2736,9.53,2020-03-13 04:54:21+00:00
9332,2064875552903,cus_40227,9.57,2020-03-13 04:04:22+00:00
9333,2064797139079,cus_40226,10.13,2020-03-13 03:44:23+00:00
9334,2064797008007,cus_40225,9.43,2020-03-13 03:44:22+00:00
9335,2064777248903,cus_27051,37.15,2020-03-13 03:39:20+00:00
9336,2064766632071,cus_40223,30.0,2020-03-13 03:36:43+00:00
9337,2064757391495,cus_40222,21.79,2020-03-13 03:34:22+00:00
9338,2064757260423,cus_40221,5.46,2020-03-13 03:34:20+00:00
9339,2064738189447,cus_40220,9.43,2020-03-13 03:29:20+00:00
9340,2064680026247,cus_38992,9.43,2020-03-13 03:09:23+00:00
9341,2064679927943,cus_40218,19.9,2020-03-13 03:09:21+00:00
9342,2064664232071,cus_40217,9.43,2020-03-13 03:04:23+00:00
9343,2064664068231,cus_31343,21.49,2020-03-13 03:04:22+00:00
9344,2064627859591,cus_40215,21.09,2020-03-13 02:54:20+00:00
9345,2064571990151,cus_40214,10.13,2020-03-13 02:39:20+00:00
9346,2064474079367,cus_40213,25.7,2020-03-13 01:59:19+00:00
9347,2064474013831,cus_40212,9.75,2020-03-13 01:59:17+00:00
9348,2064429842567,cus_39919,9.63,2020-03-13 01:44:18+00:00
9349,2064429416583,cus_40210,26.8,2020-03-13 01:44:06+00:00
9350,2064426139783,cus_40209,19.99,2020-03-13 01:42:58+00:00
9351,2064380657799,cus_40208,9.63,2020-03-13 01:29:18+00:00
9352,2064340713607,cus_40207,9.49,2020-03-13 01:19:19+00:00
9353,2064340582535,cus_14332,21.57,2020-03-13 01:19:18+00:00
9354,2064320102535,cus_24801,5.38,2020-03-13 01:14:16+00:00
9355,2064252469383,cus_40204,5.27,2020-03-13 00:54:15+00:00
9356,2064219897991,cus_8182,38.5,2020-03-13 00:42:40+00:00
9357,2064206135431,cus_40202,9.83,2020-03-13 00:39:13+00:00
9358,2064180248711,cus_40201,21.69,2020-03-13 00:34:14+00:00
9359,2064153280647,cus_40200,21.29,2020-03-13 00:29:14+00:00
9360,2064153116807,cus_17473,9.43,2020-03-13 00:29:12+00:00
9361,2064092332167,cus_3289,9.63,2020-03-13 00:19:13+00:00
9362,2063971680391,cus_40197,8.9,2020-03-12 23:54:12+00:00
9363,2063971418247,cus_3068,9.79,2020-03-12 23:54:10+00:00
9364,2063864070279,cus_11830,19.9,2020-03-12 23:29:09+00:00
9365,2063842279559,cus_40194,9.63,2020-03-12 23:24:10+00:00
9366,2063761997959,cus_40193,9.79,2020-03-12 23:04:14+00:00
9367,2063761866887,cus_1090,9.48,2020-03-12 23:04:11+00:00
9368,2063761637511,cus_40191,9.43,2020-03-12 23:04:09+00:00
9369,2063732932743,cus_40190,11.57,2020-03-12 22:56:53+00:00
9370,2063554183303,cus_40189,21.09,2020-03-12 22:09:06+00:00
9371,2063505719431,cus_6453,9.69,2020-03-12 21:54:04+00:00
9372,2063485403271,cus_28479,19.9,2020-03-12 21:47:20+00:00
9373,2063482781831,cus_40186,49.95,2020-03-12 21:46:31+00:00
9374,2063482781831,cus_40186,49.95,2020-03-13 15:48:40+00:00
9375,2063481340039,cus_14279,49.95,2020-03-12 21:46:05+00:00
9376,2063480520839,cus_40184,49.95,2020-03-12 21:45:54+00:00
9377,2063480062087,cus_34184,8.9,2020-03-12 21:45:43+00:00
9378,2063476981895,cus_40182,8.9,2020-03-12 21:44:41+00:00
9379,2063476326535,cus_40181,19.9,2020-03-12 21:44:29+00:00
9380,2063475179655,cus_40180,20.99,2020-03-12 21:44:06+00:00
9381,2063475081351,cus_11205,8.9,2020-03-12 21:44:04+00:00
9382,2063460827271,cus_40178,9.75,2020-03-12 21:39:04+00:00
9383,2063372058759,cus_40177,21.09,2020-03-12 21:19:04+00:00
9384,2063169618055,cus_21228,2.99,2020-03-12 20:48:46+00:00
9385,2063147270279,cus_24806,8.9,2020-03-12 20:44:03+00:00
9386,2063146975367,cus_18983,9.46,2020-03-12 20:44:01+00:00
9387,2063122563207,cus_40173,8.9,2020-03-12 20:39:00+00:00
9388,2063108145287,cus_40172,2.99,2020-03-12 20:35:54+00:00
9389,2063068233863,cus_40171,2.99,2020-03-12 20:27:45+00:00
9390,2063007940743,cus_40170,48.06,2020-03-12 20:16:55+00:00
9391,2062976024711,cus_40169,28.5,2020-03-12 20:11:13+00:00
9392,2062965768327,cus_40168,21.09,2020-03-12 20:09:00+00:00
9393,2062890107015,cus_26270,9.81,2020-03-12 19:53:58+00:00
9394,2062863106183,cus_18429,9.3,2020-03-12 19:48:59+00:00
9395,2062756184199,cus_40165,9.61,2020-03-12 19:28:59+00:00
9396,2062756053127,cus_40164,34.95,2020-03-12 19:28:57+00:00
9397,2062461698183,cus_40163,9.75,2020-03-12 18:38:55+00:00
9398,2062421983367,cus_40162,27.0,2020-03-12 18:33:05+00:00
9399,2062403829895,cus_40161,6.63,2020-03-12 18:30:21+00:00
9400,2062360150151,cus_40160,37.96,2020-03-12 18:23:54+00:00
9401,2062226358407,cus_40159,9.8,2020-03-12 18:03:54+00:00
9402,2062196048007,cus_40158,8.9,2020-03-12 17:58:54+00:00
9403,2062181924999,cus_40157,9.95,2020-03-12 17:56:41+00:00
9404,2062164131975,cus_40156,9.63,2020-03-12 17:53:53+00:00
9405,2062043676807,cus_40155,9.64,2020-03-12 17:33:53+00:00
9406,2061956776071,cus_39347,9.37,2020-03-12 17:13:52+00:00
9407,2061936787591,cus_2913,9.68,2020-03-12 17:08:51+00:00
9408,2061913915527,cus_40152,9.75,2020-03-12 17:03:51+00:00
9409,2061873840263,cus_8318,21.14,2020-03-12 16:53:51+00:00
9410,2061835337863,cus_40150,9.49,2020-03-12 16:43:49+00:00
9411,2061816234119,cus_14752,21.54,2020-03-12 16:38:50+00:00
9412,2061685719175,cus_40148,9.63,2020-03-12 16:08:16+00:00
9413,2061639811207,cus_40147,9.55,2020-03-12 15:58:16+00:00
9414,2061639647367,cus_40146,9.65,2020-03-12 15:58:15+00:00
9415,2061639417991,cus_9263,9.48,2020-03-12 15:58:13+00:00
9416,2061566050439,cus_40144,111.79,2020-03-12 15:43:58+00:00
9417,2061495271559,cus_40143,49.95,2020-03-12 15:33:49+00:00
9418,2061321240711,cus_21603,9.57,2020-03-12 15:08:12+00:00
9419,2061237485703,cus_40141,8.9,2020-03-12 14:53:11+00:00
9420,2061208584327,cus_4302,9.52,2020-03-12 14:48:10+00:00
9421,2061179584647,cus_40139,21.44,2020-03-12 14:43:12+00:00
9422,2061149798535,cus_40138,9.57,2020-03-12 14:38:10+00:00
9423,2061135806599,cus_40137,68.34,2020-03-12 14:35:32+00:00
9424,2061087375495,cus_40136,9.52,2020-03-12 14:28:10+00:00
9425,2061050740871,cus_40135,8.9,2020-03-12 14:23:11+00:00
9426,2061050380423,cus_7948,9.61,2020-03-12 14:23:09+00:00
9427,2061001162887,cus_40133,8.9,2020-03-12 14:13:09+00:00
9428,2060974227591,cus_12799,9.63,2020-03-12 13:58:07+00:00
9429,2060959449223,cus_8695,49.95,2020-03-12 13:48:03+00:00
9430,2060941230215,cus_25746,5.27,2020-03-12 13:38:06+00:00
9431,2060918292615,cus_40129,9.72,2020-03-12 13:23:05+00:00
9432,2060907118727,cus_26587,106.0,2020-03-12 13:15:34+00:00
9433,2060863701127,cus_40127,8.9,2020-03-12 12:43:02+00:00
9434,2060796854407,cus_40126,8.9,2020-03-12 11:47:58+00:00
9435,2060776800391,cus_40125,9.37,2020-03-12 11:27:58+00:00
